Combination_Index,C,gamma,epsilon,R2
1181,1.7782794100389228,1.623776739188721,0.2,-0.016989612734259252
1182,1.7782794100389228,1.623776739188721,0.5,-0.016989585612153357
1183,1.7782794100389228,2.9763514416313193,0.001,-0.019735866232359234
1184,1.7782794100389228,2.9763514416313193,0.01,-0.01973586617856915
1185,1.7782794100389228,2.9763514416313193,0.05,-0.019735865939501718
1186,1.7782794100389228,2.9763514416313193,0.1,-0.019735865640667427
1187,1.7782794100389228,2.9763514416313193,0.2,-0.019735865042998846
1188,1.7782794100389228,2.9763514416313193,0.5,-0.01972884948809961
1189,1.7782794100389228,5.455594781168514,0.001,-0.020517706983804507
1190,1.7782794100389228,5.455594781168514,0.01,-0.02051770698358668
1191,1.7782794100389228,5.455594781168514,0.05,-0.020517706982618567
1192,1.7782794100389228,5.455594781168514,0.1,-0.020517706981408645
1193,1.7782794100389228,5.455594781168514,0.2,-0.02051770697898836
1194,1.7782794100389228,5.455594781168514,0.5,-0.020506582621797387
1195,1.7782794100389228,10.0,0.001,-0.020703603615781718
1196,1.7782794100389228,10.0,0.01,-0.020703603615781718
1197,1.7782794100389228,10.0,0.05,-0.020703603615781718
1198,1.7782794100389228,10.0,0.1,-0.020703603615781496
1199,1.7782794100389228,10.0,0.2,-0.020703603615781274
1200,1.7782794100389228,10.0,0.5,-0.020692419008730978
1201,3.1622776601683795,0.0001,0.001,-0.013436490640049925
1202,3.1622776601683795,0.0001,0.01,-0.013436490640049925
1203,3.1622776601683795,0.0001,0.05,-0.013436490640049925
1204,3.1622776601683795,0.0001,0.1,-0.013436490640049925
1205,3.1622776601683795,0.0001,0.2,-0.013436490640049925
1206,3.1622776601683795,0.0001,0.5,-0.013436490640049481
1207,3.1622776601683795,0.00018329807108324357,0.001,-0.008351784403098916
1208,3.1622776601683795,0.00018329807108324357,0.01,-0.008351784403098916
1209,3.1622776601683795,0.00018329807108324357,0.05,-0.00834630079235521
1210,3.1622776601683795,0.00018329807108324357,0.1,-0.00834630079235521
1211,3.1622776601683795,0.00018329807108324357,0.2,-0.00834630079235521
1212,3.1622776601683795,0.00018329807108324357,0.5,-0.00834630079235521
1213,3.1622776601683795,0.0003359818286283781,0.001,0.0020611249391997433
1214,3.1622776601683795,0.0003359818286283781,0.01,0.0020611249391997433
1215,3.1622776601683795,0.0003359818286283781,0.05,0.0020611249391997433
1216,3.1622776601683795,0.0003359818286283781,0.1,0.0020611249391999653
1217,3.1622776601683795,0.0003359818286283781,0.2,0.0020611249391999653
1218,3.1622776601683795,0.0003359818286283781,0.5,0.0020611249391997433
1219,3.1622776601683795,0.0006158482110660267,0.001,0.01936098303372369
1220,3.1622776601683795,0.0006158482110660267,0.01,0.01936098303372369
1221,3.1622776601683795,0.0006158482110660267,0.05,0.0193609830337238
1222,3.1622776601683795,0.0006158482110660267,0.1,0.0193609830337238
1223,3.1622776601683795,0.0006158482110660267,0.2,0.01936098303372369
1224,3.1622776601683795,0.0006158482110660267,0.5,0.019398416606508206
1225,3.1622776601683795,0.0011288378916846883,0.001,0.048715001463621954
1226,3.1622776601683795,0.0011288378916846883,0.01,0.048715001463621954
1227,3.1622776601683795,0.0011288378916846883,0.05,0.048715001463621954
1228,3.1622776601683795,0.0011288378916846883,0.1,0.048715001463621954
1229,3.1622776601683795,0.0011288378916846883,0.2,0.04871161675702396
1230,3.1622776601683795,0.0011288378916846883,0.5,0.04878374145080511
1231,3.1622776601683795,0.00206913808111479,0.001,0.09795277060462537
1232,3.1622776601683795,0.00206913808111479,0.01,0.09795277060462537
1233,3.1622776601683795,0.00206913808111479,0.05,0.0979445296544007
1234,3.1622776601683795,0.00206913808111479,0.1,0.09792783420963769
1235,3.1622776601683795,0.00206913808111479,0.2,0.09789443027040479
1236,3.1622776601683795,0.00206913808111479,0.5,0.09779411405505123
1237,3.1622776601683795,0.00379269019073225,0.001,0.1721388486779366
1238,3.1622776601683795,0.00379269019073225,0.01,0.1721388486779366
1239,3.1622776601683795,0.00379269019073225,0.05,0.1721388486779366
1240,3.1622776601683795,0.00379269019073225,0.1,0.17213884867793683
1241,3.1622776601683795,0.00379269019073225,0.2,0.17209379203732156
1242,3.1622776601683795,0.00379269019073225,0.5,0.17196598532691731
1243,3.1622776601683795,0.0069519279617756054,0.001,0.2680060627957238
1244,3.1622776601683795,0.0069519279617756054,0.01,0.2680043822763285
1245,3.1622776601683795,0.0069519279617756054,0.05,0.2679969125080074
1246,3.1622776601683795,0.0069519279617756054,0.1,0.2679875734764109
1247,3.1622776601683795,0.0069519279617756054,0.2,0.2679718943829176
1248,3.1622776601683795,0.0069519279617756054,0.5,0.26790339191807155
1249,3.1622776601683795,0.012742749857031334,0.001,0.3592965330076284
1250,3.1622776601683795,0.012742749857031334,0.01,0.3592965330076284
1251,3.1622776601683795,0.012742749857031334,0.05,0.3592965330076284
1252,3.1622776601683795,0.012742749857031334,0.1,0.3592965330076283
1253,3.1622776601683795,0.012742749857031334,0.2,0.3592965330076284
1254,3.1622776601683795,0.012742749857031334,0.5,0.3593031092725929
1255,3.1622776601683795,0.023357214690901212,0.001,0.4280218575466498
1256,3.1622776601683795,0.023357214690901212,0.01,0.4280230567806719
1257,3.1622776601683795,0.023357214690901212,0.05,0.42802838167061263
1258,3.1622776601683795,0.023357214690901212,0.1,0.428035052394489
1259,3.1622776601683795,0.023357214690901212,0.2,0.4280483456340485
1260,3.1622776601683795,0.023357214690901212,0.5,0.4280880784144204
1261,3.1622776601683795,0.04281332398719392,0.001,0.4470782034300397
1262,3.1622776601683795,0.04281332398719392,0.01,0.44707763265622946
1263,3.1622776601683795,0.04281332398719392,0.05,0.44707479087769475
1264,3.1622776601683795,0.04281332398719392,0.1,0.4470672563012996
1265,3.1622776601683795,0.04281332398719392,0.2,0.4470468179669447
1266,3.1622776601683795,0.04281332398719392,0.5,0.4469858014656577
1267,3.1622776601683795,0.07847599703514607,0.001,0.39130325019388446
1268,3.1622776601683795,0.07847599703514607,0.01,0.39130451436875946
1269,3.1622776601683795,0.07847599703514607,0.05,0.39131026575189576
1270,3.1622776601683795,0.07847599703514607,0.1,0.3913174654235171
1271,3.1622776601683795,0.07847599703514607,0.2,0.3913317066610904
1272,3.1622776601683795,0.07847599703514607,0.5,0.39138002347568246
1273,3.1622776601683795,0.14384498882876628,0.001,0.2648151862143977
1274,3.1622776601683795,0.14384498882876628,0.01,0.2648159803788803
1275,3.1622776601683795,0.14384498882876628,0.05,0.2648195363966154
1276,3.1622776601683795,0.14384498882876628,0.1,0.2648239317380059
1277,3.1622776601683795,0.14384498882876628,0.2,0.2648327557424792
1278,3.1622776601683795,0.14384498882876628,0.5,0.26486113262543975
1279,3.1622776601683795,0.26366508987303583,0.001,0.121454494238459
1280,3.1622776601683795,0.26366508987303583,0.01,0.1214531179407019
1281,3.1622776601683795,0.26366508987303583,0.05,0.12144689905143924
1282,3.1622776601683795,0.26366508987303583,0.1,0.121439119167152
1283,3.1622776601683795,0.26366508987303583,0.2,0.12142124071247584
1284,3.1622776601683795,0.26366508987303583,0.5,0.12137057885098956
1285,3.1622776601683795,0.4832930238571752,0.001,0.04028492738558309
1286,3.1622776601683795,0.4832930238571752,0.01,0.04028754523377387
1287,3.1622776601683795,0.4832930238571752,0.05,0.04029917593705101
1288,3.1622776601683795,0.4832930238571752,0.1,0.04031371180313592
1289,3.1622776601683795,0.4832930238571752,0.2,0.04034276711429319
1290,3.1622776601683795,0.4832930238571752,0.5,0.04040180160893414
1291,3.1622776601683795,0.8858667904100823,0.001,0.0008279115375579016
1292,3.1622776601683795,0.8858667904100823,0.01,0.0008292470769011295
1293,3.1622776601683795,0.8858667904100823,0.05,0.0008351822691169408
1294,3.1622776601683795,0.8858667904100823,0.1,0.0008426000237263809
1295,3.1622776601683795,0.8858667904100823,0.2,0.0008560966556071525
1296,3.1622776601683795,0.8858667904100823,0.5,0.0008858233487049061
1297,3.1622776601683795,1.623776739188721,0.001,-0.014036116880249194
1298,3.1622776601683795,1.623776739188721,0.01,-0.014034770563429388
1299,3.1622776601683795,1.623776739188721,0.05,-0.014028787469499981
1300,3.1622776601683795,1.623776739188721,0.1,-0.01402130983357508
1301,3.1622776601683795,1.623776739188721,0.2,-0.014006358666682317
1302,3.1622776601683795,1.623776739188721,0.5,-0.013924486262651081
1303,3.1622776601683795,2.9763514416313193,0.001,-0.018869294379051382
1304,3.1622776601683795,2.9763514416313193,0.01,-0.018868393623246993
1305,3.1622776601683795,2.9763514416313193,0.05,-0.018864390500767936
1306,3.1622776601683795,2.9763514416313193,0.1,-0.01885431424765205
1307,3.1622776601683795,2.9763514416313193,0.2,-0.018824312415868905
1308,3.1622776601683795,2.9763514416313193,0.5,-0.018734438288619204
1309,3.1622776601683795,5.455594781168514,0.001,-0.020255469980167806
1310,3.1622776601683795,5.455594781168514,0.01,-0.020254567869831597
1311,3.1622776601683795,5.455594781168514,0.05,-0.020250558728959644
1312,3.1622776601683795,5.455594781168514,0.1,-0.020236269640471427
1313,3.1622776601683795,5.455594781168514,0.2,-0.020206223905860465
1314,3.1622776601683795,5.455594781168514,0.5,-0.020116218070127978
1315,3.1622776601683795,10.0,0.001,-0.02058590178981734
1316,3.1622776601683795,10.0,0.01,-0.02058499927706814
1317,3.1622776601683795,10.0,0.05,-0.02058098834770372
1318,3.1622776601683795,10.0,0.1,-0.02056661955437189
1319,3.1622776601683795,10.0,0.2,-0.02053656045154839
1320,3.1622776601683795,10.0,0.5,-0.020446514511178737
1321,5.623413251903491,0.0001,0.001,-0.008679277132537022
1322,5.623413251903491,0.0001,0.01,-0.008679277132537022
1323,5.623413251903491,0.0001,0.05,-0.0086792771325368
1324,5.623413251903491,0.0001,0.1,-0.008684617982394505
1325,5.623413251903491,0.0001,0.2,-0.008684617982394505
1326,5.623413251903491,0.0001,0.5,-0.008683241901424221
1327,5.623413251903491,0.00018329807108324357,0.001,0.0016188631675171372
1328,5.623413251903491,0.00018329807108324357,0.01,0.0016188631675171372
1329,5.623413251903491,0.00018329807108324357,0.05,0.0016188631675171372
1330,5.623413251903491,0.00018329807108324357,0.1,0.0016188631675171372
1331,5.623413251903491,0.00018329807108324357,0.2,0.0016188631675171372
1332,5.623413251903491,0.00018329807108324357,0.5,0.0016188631675171372
1333,5.623413251903491,0.0003359818286283781,0.001,0.01862957810171062
1334,5.623413251903491,0.0003359818286283781,0.01,0.01862957810171062
1335,5.623413251903491,0.0003359818286283781,0.05,0.01862957810171062
1336,5.623413251903491,0.0003359818286283781,0.1,0.018635134859739333
1337,5.623413251903491,0.0003359818286283781,0.2,0.01866639998964592
1338,5.623413251903491,0.0003359818286283781,0.5,0.018666399989646143
1339,5.623413251903491,0.0006158482110660267,0.001,0.048311130848329165
1340,5.623413251903491,0.0006158482110660267,0.01,0.048311130848329165
1341,5.623413251903491,0.0006158482110660267,0.05,0.048311130848329165
1342,5.623413251903491,0.0006158482110660267,0.1,0.04831000185860779
1343,5.623413251903491,0.0006158482110660267,0.2,0.04830725315797846
1344,5.623413251903491,0.0006158482110660267,0.5,0.04837705765018829
1345,5.623413251903491,0.0011288378916846883,0.001,0.09904986112600456
1346,5.623413251903491,0.0011288378916846883,0.01,0.09904986112600456
1347,5.623413251903491,0.0011288378916846883,0.05,0.09904986112600456
1348,5.623413251903491,0.0011288378916846883,0.1,0.09904986112600422
1349,5.623413251903491,0.0011288378916846883,0.2,0.09904986112600456
1350,5.623413251903491,0.0011288378916846883,0.5,0.0990672909644652
1351,5.623413251903491,0.00206913808111479,0.001,0.17906604945597082
1352,5.623413251903491,0.00206913808111479,0.01,0.17906427442882444
1353,5.623413251903491,0.00206913808111479,0.05,0.17905638489268216
1354,5.623413251903491,0.00206913808111479,0.1,0.17904652176346803
1355,5.623413251903491,0.00206913808111479,0.2,0.17902679147491685
1356,5.623413251903491,0.00206913808111479,0.5,0.17897090417618544
1357,5.623413251903491,0.00379269019073225,0.001,0.2837382678761501
1358,5.623413251903491,0.00379269019073225,0.01,0.2837382678761501
1359,5.623413251903491,0.00379269019073225,0.05,0.2837382678761502
1360,5.623413251903491,0.00379269019073225,0.1,0.2837382678761502
1361,5.623413251903491,0.00379269019073225,0.2,0.2837382678761502
1362,5.623413251903491,0.00379269019073225,0.5,0.2837687005711629
1363,5.623413251903491,0.0069519279617756054,0.001,0.3984162956535846
1364,5.623413251903491,0.0069519279617756054,0.01,0.3984168074620722
1365,5.623413251903491,0.0069519279617756054,0.05,0.3984191060749206
1366,5.623413251903491,0.0069519279617756054,0.1,0.3984221057733701
1367,5.623413251903491,0.0069519279617756054,0.2,0.3984277697825621
1368,5.623413251903491,0.0069519279617756054,0.5,0.39844515194170527
1369,5.623413251903491,0.012742749857031334,0.001,0.5014738892791538
1370,5.623413251903491,0.012742749857031334,0.01,0.5014727361519258
1371,5.623413251903491,0.012742749857031334,0.05,0.5014676555837114
1372,5.623413251903491,0.012742749857031334,0.1,0.5014651192432533
1373,5.623413251903491,0.012742749857031334,0.2,0.5014599695612052
1374,5.623413251903491,0.012742749857031334,0.5,0.5014804098405676
1375,5.623413251903491,0.023357214690901212,0.001,0.574892987102603
1376,5.623413251903491,0.023357214690901212,0.01,0.574894290250372
1377,5.623413251903491,0.023357214690901212,0.05,0.5749002670582377
1378,5.623413251903491,0.023357214690901212,0.1,0.5749058342855675
1379,5.623413251903491,0.023357214690901212,0.2,0.574910517046981
1380,5.623413251903491,0.023357214690901212,0.5,0.5749199285263097
1381,5.623413251903491,0.04281332398719392,0.001,0.595408245074031
1382,5.623413251903491,0.04281332398719392,0.01,0.5954080544885701
1383,5.623413251903491,0.04281332398719392,0.05,0.5954073648989273
1384,5.623413251903491,0.04281332398719392,0.1,0.5954064870573824
1385,5.623413251903491,0.04281332398719392,0.2,0.5954046554963437
1386,5.623413251903491,0.04281332398719392,0.5,0.595399083367185
1387,5.623413251903491,0.07847599703514607,0.001,0.5417193668760112
1388,5.623413251903491,0.07847599703514607,0.01,0.5417198481745347
1389,5.623413251903491,0.07847599703514607,0.05,0.5417216410909381
1390,5.623413251903491,0.07847599703514607,0.1,0.5417237925228076
1391,5.623413251903491,0.07847599703514607,0.2,0.5417319360940149
1392,5.623413251903491,0.07847599703514607,0.5,0.5417661628330372
1393,5.623413251903491,0.14384498882876628,0.001,0.40441290952858144
1394,5.623413251903491,0.14384498882876628,0.01,0.40441401867812843
1395,5.623413251903491,0.14384498882876628,0.05,0.4044189978871242
1396,5.623413251903491,0.14384498882876628,0.1,0.40442661510259104
1397,5.623413251903491,0.14384498882876628,0.2,0.40444194965592417
1398,5.623413251903491,0.14384498882876628,0.5,0.40450434416016057
1399,5.623413251903491,0.26366508987303583,0.001,0.2192306386987557
1400,5.623413251903491,0.26366508987303583,0.01,0.21923134931186017
1401,5.623413251903491,0.26366508987303583,0.05,0.21923460417905227
1402,5.623413251903491,0.26366508987303583,0.1,0.2192386341745679
1403,5.623413251903491,0.26366508987303583,0.2,0.21924673105443182
1404,5.623413251903491,0.26366508987303583,0.5,0.21927212754964276
1405,5.623413251903491,0.4832930238571752,0.001,0.08293665705871978
1406,5.623413251903491,0.4832930238571752,0.01,0.08293521249221203
1407,5.623413251903491,0.4832930238571752,0.05,0.08292882738490126
1408,5.623413251903491,0.4832930238571752,0.1,0.08292084183861281
1409,5.623413251903491,0.4832930238571752,0.2,0.08290487694147908
1410,5.623413251903491,0.4832930238571752,0.5,0.08285693281520956
1411,5.623413251903491,0.8858667904100823,0.001,0.01807969090498429
1412,5.623413251903491,0.8858667904100823,0.01,0.018078833303726505
1413,5.623413251903491,0.8858667904100823,0.05,0.018075021658569446
1414,5.623413251903491,0.8858667904100823,0.1,0.018070257408785317
1415,5.623413251903491,0.8858667904100823,0.2,0.01806072580850937
1416,5.623413251903491,0.8858667904100823,0.5,0.018040309158337986
1417,5.623413251903491,1.623776739188721,0.001,-0.008940018659437277
1418,5.623413251903491,1.623776739188721,0.01,-0.008938101639029306
1419,5.623413251903491,1.623776739188721,0.05,-0.00892958410655842
1420,5.623413251903491,1.623776739188721,0.1,-0.008918939693219663
1421,5.623413251903491,1.623776739188721,0.2,-0.008897658922244034
1422,5.623413251903491,1.623776739188721,0.5,-0.008826524359309085
1423,5.623413251903491,2.9763514416313193,0.001,-0.01713163979794108
1424,5.623413251903491,2.9763514416313193,0.01,-0.017129856223934814
1425,5.623413251903491,2.9763514416313193,0.05,-0.017121930181987155
1426,5.623413251903491,2.9763514416313193,0.1,-0.01711202481902596
